movieId,userId,rating,timestamp,label,title,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
150,18240,4.0,839346607,1,Apollo 13,1995,Adventure,Drama,IMAX,10324,3.86,0.86,296,"","","","",3,1991,2.65,3.33,1.53,Comedy,Crime,Drama,Thriller,""
151,24914,4.5,1267857364,1,Rob Roy,1995,Action,Drama,Romance,2767,3.57,0.92,349,165,380,592,10,28,1991,6.20,4.02,0.87,Action,Thriller,Adventure,Sci-Fi,Drama
153,11800,2.0,967438794,0,Batman Forever,1995,Action,Adventure,Comedy,7100,2.89,0.95,923,163,480,678,21,100,1993,8.40,3.08,1.35,Drama,Comedy,Romance,Thriller,Crime
153,20847,5.0,833477017,1,Batman Forever,1995,Action,Adventure,Comedy,7100,2.89,0.95,344,339,595,380,"",13,1993,2.07,3.23,1.09,Comedy,Romance,Action,Adventure,Thriller
155,38,4.0,835886033,1,Beyond Rangoon,1995,Adventure,Drama,War,271,3.44,0.96,378,597,540,450,7,61,1993,1.57,3.54,1.25,Drama,Comedy,Romance,Thriller,Action
163,10085,3.0,940382410,0,Desperado,1995,Action,Romance,Western,3058,3.44,0.94,780,316,292,610,442,25,1992,4.52,3.92,0.95,Action,Thriller,Adventure,Sci-Fi,Drama
165,28373,3.0,836966440,0,Die Hard: With a Vengeance,1995,Action,Crime,Thriller,7392,3.50,0.89,296,590,"","","",4,1993,2.22,3.75,0.96,Drama,Adventure,Western,Comedy,Crime
17,14882,4.0,930580769,1,Sense and Sensibility,1995,Drama,Romance,"",4556,3.97,0.94,62,903,953,457,904,51,1991,10.02,3.92,0.77,Comedy,Romance,Drama,Thriller,Adventure
173,9098,4.0,1325814658,1,Judge Dredd,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,653,353,923,750,912,20,1985,17.40,4.22,0.47,Adventure,Fantasy,Drama,Animation,Children
175,27937,3.0,962791269,0,Kids,1995,Drama,"","",1043,3.50,1.10,260,"","","","",2,1986,12.73,3.50,0.71,Action,Adventure,Sci-Fi,"",""
180,10348,4.0,1225241045,1,Mallrats,1995,Comedy,Romance,"",1809,3.57,0.98,849,552,"","","",3,1994,1.53,3.00,0.87,Action,Adventure,Comedy,Romance,Sci-Fi
184,16198,3.0,833155503,0,Nadja,1994,Drama,"","",66,3.16,1.22,521,481,345,412,475,100,1993,2.70,3.44,1.23,Drama,Thriller,Crime,Action,Comedy
207,20847,5.0,833477867,1,"Walk in the Clouds, A",1995,Drama,Romance,"",1210,3.42,1.06,62,454,364,261,17,40,1994,1.43,3.15,1.14,Drama,Adventure,Comedy,Romance,Action
208,9929,2.5,1186140004,0,Waterworld,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,587,597,47,50,32,32,1988,14.25,3.27,0.70,Thriller,Drama,Crime,Romance,Comedy
223,10678,4.5,1212080663,1,Clerks,1994,Comedy,"","",5102,3.86,0.97,786,440,303,522,647,99,1989,13.06,3.53,0.84,Thriller,Drama,Action,Comedy,Adventure
23,24490,2.5,1204539908,0,Assassins,1995,Action,Crime,Thriller,871,3.14,0.95,616,"","","","",2,1981,16.26,2.75,2.47,Animation,Children,"","",""
235,10678,4.5,1217044362,1,Ed Wood,1994,Comedy,Drama,"",3605,3.64,0.96,475,555,62,36,17,100,1990,12.61,3.45,0.82,Thriller,Drama,Action,Adventure,Comedy
235,11800,5.0,967351884,1,Ed Wood,1994,Comedy,Drama,"",3605,3.64,0.96,441,785,110,"","",6,1994,1.94,3.50,1.05,Comedy,Action,Drama,War,""
235,16198,4.0,833154071,1,Ed Wood,1994,Comedy,Drama,"",3605,3.64,0.96,293,17,315,173,457,41,1993,3.11,3.44,1.16,Thriller,Crime,Drama,Action,Comedy
235,27937,4.0,962885680,1,Ed Wood,1994,Comedy,Drama,"",3605,3.64,0.96,456,47,457,176,247,56,1993,4.87,3.57,0.89,Drama,Crime,Thriller,Comedy,Sci-Fi
24,20233,4.0,844186404,1,Powder,1995,Drama,Sci-Fi,"",1737,3.17,1.05,524,3,516,371,23,72,1993,1.48,3.58,0.83,Drama,Thriller,Comedy,Action,Adventure
25,16198,4.0,833154184,1,Leaving Las Vegas,1995,Drama,Romance,"",4684,3.69,1.04,224,265,235,293,17,50,1993,2.86,3.36,1.14,Drama,Thriller,Crime,Action,Comedy
253,5200,5.0,831227794,1,Interview with the Vampire: The Vampire Chronicles,1994,Drama,Horror,"",6010,3.50,0.94,229,227,317,232,161,25,1993,1.61,3.80,1.15,Drama,Thriller,Comedy,Adventure,Crime
253,6618,5.0,836957805,1,Interview with the Vampire: The Vampire Chronicles,1994,Drama,Horror,"",6010,3.50,0.94,185,457,292,318,316,16,1993,1.84,4.44,0.73,Adventure,Thriller,Action,Comedy,Crime
256,10085,3.0,940615463,0,Junior,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,541,32,356,999,367,100,1992,10.39,3.29,0.95,Action,Adventure,Thriller,Crime,Sci-Fi
266,16198,4.0,833153966,1,Legends of the Fall,1994,Drama,Romance,War,3492,3.48,1.03,34,288,110,161,318,26,1994,1.41,3.38,1.13,Drama,Thriller,Crime,Action,Comedy
266,17768,4.0,975452060,1,Legends of the Fall,1994,Drama,Romance,War,3492,3.48,1.03,908,517,70,22,333,100,1994,4.40,3.78,0.80,Drama,Thriller,Action,Comedy,Crime
266,8934,3.0,835458183,0,Legends of the Fall,1994,Drama,Romance,War,3492,3.48,1.03,300,457,593,161,339,19,1993,1.77,3.47,0.84,Drama,Thriller,Adventure,IMAX,Sci-Fi
271,8934,3.0,835459946,0,Losing Isaiah,1995,Drama,"","",275,3.23,0.95,412,28,382,535,534,89,1992,6.40,3.67,0.82,Drama,Romance,Comedy,Thriller,Fantasy
281,23774,4.0,851347435,1,Nobody's Fool,1994,Comedy,Drama,Romance,870,3.66,0.88,482,858,229,16,662,100,1993,6.41,3.12,0.81,Drama,Thriller,Crime,Romance,Mystery
282,8934,3.0,835458260,0,Nell,1994,Drama,"","",2426,3.39,1.00,454,111,300,457,593,24,1992,3.93,3.42,0.83,Drama,Thriller,Adventure,Crime,IMAX
288,10678,3.0,1216658562,0,Natural Born Killers,1994,Action,Crime,Thriller,5165,3.24,1.18,6,541,2,924,919,100,1989,13.23,3.56,0.83,Thriller,Drama,Action,Adventure,Comedy
300,10678,3.5,1211397113,1,Quiz Show,1994,Drama,"","",4445,3.68,0.82,231,34,364,778,293,44,1988,13.66,4.01,0.70,Thriller,Drama,Comedy,Adventure,Action
305,27861,3.0,834688574,0,Ready to Wear (Pret-A-Porter),1994,Comedy,"","",780,2.69,1.03,515,539,357,527,348,93,1993,2.28,3.42,0.71,Thriller,Drama,Comedy,Crime,Action
315,38,5.0,835718141,1,"Specialist, The",1994,Action,Drama,Thriller,2376,2.90,0.99,589,207,195,62,364,26,1993,1.77,3.27,1.31,Drama,Thriller,Adventure,Romance,IMAX
318,9929,5.0,1186139818,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,923,750,912,858,260,15,1982,19.33,3.17,0.79,Drama,Action,Romance,Thriller,Crime
322,2507,3.0,986633007,0,Swimming with Sharks,1995,Comedy,Drama,"",652,3.72,0.90,147,368,934,163,663,88,1975,22.27,3.97,0.86,Drama,Comedy,Thriller,Romance,Crime
328,10678,2.5,1217044747,0,Tales from the Crypt Presents: Demon Knight,1995,Horror,Thriller,"",537,3.16,1.08,45,235,475,555,62,100,1990,12.63,3.40,0.82,Thriller,Drama,Action,Comedy,Adventure
329,5200,3.0,831227335,0,Star Trek: Generations,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,595,318,165,1,10,15,1993,1.60,3.80,1.21,Drama,Adventure,Crime,Thriller,Comedy
334,8934,5.0,835460272,1,Vanya on 42nd Street,1994,Drama,"","",370,3.86,1.07,412,28,382,535,534,96,1992,6.17,3.62,0.81,Drama,Romance,Comedy,Thriller,Fantasy
34,3899,3.0,1010519467,0,Babe,1995,Children,Drama,"",7042,3.63,1.11,594,910,919,110,296,12,1971,23.27,4.58,0.79,Drama,Crime,Thriller,Action,Adventure
344,11039,3.5,1224272646,1,Ace Ventura: Pet Detective,1994,Comedy,"","",8273,2.98,1.11,608,307,246,475,923,18,1984,19.51,2.64,1.17,Drama,Comedy,Action,War,Mystery
349,4533,4.0,845661549,1,Clear and Present Danger,1994,Action,Crime,Drama,6309,3.64,0.81,380,296,590,"","",6,1992,2.50,3.50,1.05,Adventure,Drama,Comedy,Thriller,Western
353,9098,4.0,1325814607,1,"Crow, The",1994,Action,Crime,Fantasy,3640,3.50,1.00,923,750,912,208,558,18,1984,18.09,4.22,0.49,Adventure,Drama,Animation,Children,Fantasy
354,10678,2.5,1217087381,0,Cobb,1994,Drama,"","",258,3.13,0.78,322,735,371,431,163,100,1992,9.52,2.83,0.81,Drama,Comedy,Romance,Crime,Thriller
356,24914,4.5,1270320404,1,Forrest Gump,1994,Comedy,Drama,Romance,14426,4.03,0.95,2,661,442,364,590,57,1987,15.33,4.19,0.73,Action,Adventure,Thriller,Drama,Comedy
370,11495,1.0,1201487752,0,Naked Gun 33 1/3: The Final Insult,1994,Action,Comedy,"",3087,2.96,1.05,39,539,597,344,590,17,1993,1.87,2.68,1.20,Comedy,Drama,Romance,Fantasy,Horror
374,10678,0.5,1217088354,0,Richie Rich,1994,Children,Comedy,"",1129,2.39,1.03,215,934,322,735,371,100,1992,10.46,2.71,0.82,Comedy,Drama,Romance,Thriller,Crime
377,15646,3.0,861141762,0,Speed,1994,Action,Romance,Thriller,9053,3.49,0.94,457,296,471,21,247,39,1993,5.06,3.51,0.72,Comedy,Adventure,Thriller,Crime,Action
377,17808,3.0,1279962676,0,Speed,1994,Action,Romance,Thriller,9053,3.49,0.94,588,780,1,260,593,21,1989,13.16,3.86,0.94,Comedy,Drama,Crime,Thriller,Adventure
377,8667,4.0,847275594,1,Speed,1994,Action,Romance,Thriller,9053,3.49,0.94,500,47,253,454,589,33,1993,1.53,4.03,0.73,Drama,Thriller,Action,Adventure,Comedy
380,27937,4.0,963414123,1,True Lies,1994,Action,Adventure,Comedy,9364,3.48,0.93,322,441,52,342,562,100,1993,5.52,3.61,0.89,Drama,Thriller,Crime,Comedy,Action
382,4533,5.0,845662593,1,Wolf,1994,Drama,Horror,Romance,1198,3.01,0.87,104,23,383,531,374,100,1993,5.80,3.63,0.68,Drama,Thriller,Comedy,Action,Romance
39,16198,3.0,833153990,0,Clueless,1995,Comedy,Romance,"",5741,3.42,0.98,21,32,266,34,288,30,1994,1.35,3.37,1.16,Thriller,Drama,Crime,Action,Comedy
415,20847,3.0,833478492,0,Another Stakeout,1993,Comedy,Thriller,"",720,2.82,0.90,597,539,377,589,552,57,1993,1.42,3.28,1.22,Romance,Comedy,Drama,Action,Adventure
420,27861,3.0,834688006,0,Beverly Hills Cop III,1994,Action,Comedy,Crime,3164,2.74,0.98,32,21,457,593,253,35,1993,1.54,3.57,0.81,Thriller,Comedy,Crime,Drama,Action
429,9929,1.5,1186385839,0,Cabin Boy,1994,Comedy,"","",320,2.33,1.17,541,529,170,838,592,100,1989,14.29,2.90,0.70,Comedy,Romance,Drama,Thriller,Action
432,23774,3.0,846100686,0,City Slickers II: The Legend of Curly's Gold,1994,Adventure,Comedy,Western,2737,2.74,0.94,50,21,377,288,47,39,1993,1.46,3.28,1.15,Thriller,Crime,Drama,Action,Comedy
434,28373,3.0,836966513,0,Cliffhanger,1993,Action,Adventure,Thriller,5380,3.06,0.92,318,296,590,"","",11,1993,1.49,3.36,0.67,Drama,Crime,Adventure,Western,Comedy
457,10085,5.0,940109676,1,"Fugitive, The",1993,Thriller,"","",10736,3.97,0.78,260,110,"","","",4,1990,8.72,4.00,1.15,Action,Drama,War,Adventure,Sci-Fi
459,10678,2.0,1217165774,0,"Getaway, The",1994,Action,Adventure,Crime,242,2.72,0.94,282,524,531,70,474,100,1993,7.57,2.56,0.84,Drama,Comedy,Action,Thriller,Crime
464,11800,2.0,967406435,0,Hard Target,1993,Action,Adventure,Crime,696,2.92,0.96,21,919,81,266,233,100,1993,6.55,3.08,1.32,Drama,Comedy,Romance,Crime,Thriller
47,23774,4.0,846100506,1,Seven (a.k.a. Se7en),1995,Mystery,Thriller,"",9335,4.06,0.87,339,253,454,185,356,24,1993,1.53,3.38,1.17,Thriller,Drama,Comedy,Crime,Action
478,10678,1.0,1217305703,0,Jimmy Hollywood,1994,Comedy,Crime,Drama,50,2.43,0.92,159,800,337,376,529,100,1994,4.58,2.55,0.87,Drama,Comedy,Action,Thriller,Mystery
48,10678,2.5,1217305637,0,Pocahontas,1995,Animation,Children,Drama,2834,2.94,1.06,159,800,337,376,529,100,1994,4.58,2.58,0.89,Drama,Comedy,Action,Crime,Romance
480,22493,3.5,1234683290,1,Jurassic Park,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,745,50,318,527,60,10,1992,7.87,3.80,1.03,Comedy,Children,Drama,Adventure,Animation
493,27937,3.0,963414967,0,Menace II Society,1993,Action,Crime,Drama,765,3.63,0.93,333,543,728,144,597,100,1993,5.40,3.63,0.92,Drama,Thriller,Crime,Comedy,Romance
50,18139,5.0,840921084,1,"Usual Suspects, The",1995,Crime,Mystery,Thriller,10221,4.35,0.75,21,225,377,589,300,26,1993,1.27,3.54,0.71,Thriller,Drama,Adventure,Action,Crime
500,1627,3.5,1088129979,1,Mrs. Doubtfire,1993,Comedy,Drama,"",7349,3.39,0.96,590,150,377,912,923,31,1987,15.67,3.94,0.95,Drama,Comedy,Romance,War,Thriller
517,17768,4.0,959877618,1,Rising Sun,1993,Action,Drama,Mystery,755,3.11,0.91,70,22,333,225,231,98,1994,2.62,3.94,0.72,Drama,Thriller,Action,Comedy,Crime
520,13566,2.0,1073853230,0,Robin Hood: Men in Tights,1993,Comedy,"","",3147,3.04,1.05,911,497,919,899,73,12,1975,21.79,3.67,1.21,Comedy,Romance,Musical,Drama,Adventure
544,10085,4.0,940383378,1,Striking Distance,1993,Action,Crime,"",482,2.94,0.85,485,251,173,208,15,62,1994,3.09,3.61,0.91,Action,Adventure,Thriller,Sci-Fi,Romance
587,10085,3.0,942017667,0,Ghost,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,225,161,628,593,435,100,1991,10.71,3.15,0.95,Action,Thriller,Crime,Drama,Adventure
588,6906,3.5,1206688391,1,Aladdin,1992,Adventure,Animation,Children,8980,3.67,0.92,593,356,364,50,372,9,1990,10.10,4.11,0.86,Drama,Comedy,Romance,Musical,Crime
590,20847,3.0,833476736,0,Dances with Wolves,1990,Adventure,Drama,Western,9497,3.72,0.97,"","","","","",2,1992,4.24,2.50,0.71,"","","","",""
594,12478,1.0,943223410,0,Snow White and the Seven Dwarfs,1937,Animation,Children,Drama,3902,3.61,0.97,318,150,260,750,858,41,1991,10.26,3.32,1.13,Comedy,Drama,Action,Crime,Sci-Fi
595,7120,4.5,1175542098,1,Beauty and the Beast,1991,Animation,Children,Fantasy,7539,3.65,0.98,344,588,527,780,1,17,1992,4.29,3.76,1.61,Drama,Comedy,Adventure,Children,Action
597,22493,3.0,1234683925,0,Pretty Woman,1990,Comedy,Romance,"",7314,3.41,0.98,733,260,344,595,47,26,1992,5.93,3.87,0.73,Thriller,Comedy,Adventure,Action,Drama
608,23707,5.0,1323717974,1,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,29,101,880,529,"",4,1995,1.41,4.50,0.71,Drama,Sci-Fi,Adventure,Thriller,Comedy
608,23774,3.0,848166126,0,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,290,265,780,282,2,67,1993,2.57,3.28,1.03,Drama,Thriller,Crime,Romance,Action
608,28587,4.0,939056021,1,Fargo,1996,Comedy,Crime,Drama,9505,4.09,0.93,515,25,272,199,"",6,1986,12.98,4.17,0.98,Drama,Romance,Musical,Comedy,""
609,28366,3.0,853698303,0,Homeward Bound II: Lost in San Francisco,1996,Adventure,Children,"",561,2.98,1.09,661,14,708,653,788,30,1995,0.56,3.30,0.95,Drama,Adventure,Comedy,Fantasy,Romance
616,15646,3.0,861142509,0,"Aristocats, The",1970,Animation,Children,"",1726,3.38,0.93,593,353,590,474,913,70,1989,13.54,3.51,0.79,Comedy,Action,Adventure,Thriller,Crime
707,10085,3.0,940461050,0,Mulholland Falls,1996,Crime,Drama,Thriller,1005,3.06,0.88,367,22,296,50,47,100,1992,10.03,3.36,0.97,Action,Thriller,Adventure,Sci-Fi,Crime
719,9146,3.0,852122800,0,Multiplicity,1996,Comedy,"","",1683,2.94,0.96,832,52,788,494,733,19,1995,0.61,3.68,0.58,Thriller,Adventure,Action,Comedy,Sci-Fi
736,9929,3.0,1186139914,0,Twister,1996,Action,Adventure,Romance,6990,3.18,1.02,47,50,32,296,318,24,1986,16.19,3.27,0.77,Thriller,Drama,Crime,Mystery,Action
741,10199,4.0,1362428701,1,Ghost in the Shell (Kôkaku kidôtai),1995,Animation,Sci-Fi,"",1542,3.93,0.91,296,260,527,541,923,9,1985,17.81,4.11,0.49,Drama,Comedy,Thriller,Crime,Action
750,18860,5.0,859754668,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy,War,"",5151,4.24,0.88,318,162,590,760,537,78,1993,5.06,3.32,1.25,Drama,Romance,Comedy,Crime,Sci-Fi
750,22493,4.0,1234684291,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy,War,"",5151,4.24,0.88,912,367,231,733,260,31,1990,10.60,3.76,0.88,Comedy,Thriller,Adventure,Action,Drama
802,11565,4.0,1032927721,1,Phenomenon,1996,Drama,Romance,"",2710,3.46,0.97,902,915,260,261,168,11,1977,21.63,3.36,1.21,Drama,Romance,Action,Adventure,Sci-Fi
805,10678,3.5,1211478696,1,"Time to Kill, A",1996,Drama,Thriller,"",2550,3.67,0.90,493,940,494,18,21,80,1990,12.06,3.62,0.82,Thriller,Drama,Action,Comedy,Adventure
81,11800,4.0,967366362,1,Things to Do in Denver When You're Dead,1995,Crime,Drama,Romance,688,3.28,1.02,266,233,26,205,893,100,1993,4.97,3.23,1.24,Drama,Comedy,Thriller,Romance,Crime
813,10678,3.0,1217085726,0,Larger Than Life,1996,Comedy,"","",101,2.76,1.06,371,431,163,101,950,100,1992,11.24,2.91,0.83,Drama,Comedy,Thriller,Crime,Romance
830,14882,4.0,929719356,1,"First Wives Club, The",1996,Comedy,"","",1484,3.05,1.07,586,5,289,357,597,29,1993,1.90,3.93,0.75,Comedy,Romance,Adventure,Drama,Children
866,29005,5.0,940969093,1,Bound,1996,Crime,Drama,Romance,1371,3.73,0.93,903,589,50,965,"",6,1978,25.50,4.17,0.98,Mystery,Thriller,Drama,Crime,Action
88,10678,1.0,1217088342,0,Black Sheep,1996,Comedy,"","",1021,3.09,1.00,215,934,322,735,371,100,1992,10.46,2.73,0.81,Comedy,Drama,Romance,Thriller,Crime
891,10678,1.5,1217165284,0,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),1995,Horror,Thriller,"",434,2.53,1.26,282,524,531,70,474,100,1993,7.57,2.58,0.83,Drama,Comedy,Action,Thriller,Horror
903,2507,4.0,986628370,1,Vertigo,1958,Drama,Mystery,Romance,3051,4.13,0.81,318,904,926,111,923,11,1961,20.01,4.64,0.50,Drama,Crime,Mystery,Thriller,Comedy
908,24914,4.0,1267894313,1,North by Northwest,1959,Action,Adventure,Mystery,3429,4.23,0.74,750,745,95,112,86,36,1991,7.34,4.07,0.81,Action,Thriller,Adventure,Sci-Fi,Comedy
912,3053,5.0,863362875,1,Casablanca,1942,Drama,Romance,"",5256,4.27,0.85,253,377,497,198,802,100,1986,17.39,3.37,0.68,Drama,Thriller,Action,Romance,Adventure
920,7634,4.0,1047323063,1,Gone with the Wind,1939,Drama,Romance,War,3103,3.82,1.10,858,110,"","","",2,1983,16.26,5.00,0.00,Drama,Action,War,Crime,""
1,25203,3.5,1171846373,1,Toy Story,1995,Adventure,Animation,Children,10759,3.91,0.89,590,150,260,593,457,12,1987,14.95,3.25,0.84,Drama,Thriller,Adventure,Crime,Comedy
100,28418,5.0,865421583,1,City Hall,1996,Drama,Thriller,"",905,3.21,0.83,832,852,784,708,104,24,1994,3.85,3.58,1.02,Comedy,Thriller,Drama,Romance,Sci-Fi
102,12468,3.0,850493721,0,Mr. Wrong,1996,Comedy,"","",444,2.39,1.04,671,724,778,784,708,31,1995,0.56,3.48,0.57,Thriller,Drama,Comedy,Romance,Action
14,12767,3.0,939855631,0,Nixon,1995,Drama,"","",1278,3.39,0.92,16,534,346,175,501,100,1989,12.58,2.92,1.13,Drama,Crime,Thriller,Comedy,Action
140,24107,4.0,901052174,1,Up Close and Personal,1996,Drama,Romance,"",1103,3.29,1.03,587,215,708,224,597,32,1994,1.52,3.62,0.75,Romance,Comedy,Drama,Thriller,Action
145,20253,5.0,977578853,1,Bad Boys,1995,Action,Comedy,Crime,2561,3.25,0.98,466,420,485,736,648,18,1993,4.23,4.78,0.43,Action,Adventure,Thriller,Comedy,Sci-Fi
147,12767,4.0,939755694,1,"Basketball Diaries, The",1995,Drama,"","",921,3.57,0.95,308,508,307,235,475,100,1985,16.81,3.39,1.09,Drama,Thriller,Crime,Comedy,Mystery
151,19263,2.5,1060559847,0,Rob Roy,1995,Action,Drama,Romance,2767,3.57,0.92,432,"","","","",4,1994,0.58,2.62,0.75,Adventure,Comedy,Western,"",""
153,2658,5.0,834778625,1,Batman Forever,1995,Action,Adventure,Comedy,7100,2.89,0.95,344,150,592,380,296,5,1993,2.39,4.80,0.45,Comedy,Thriller,Crime,Drama,Action
16,26640,4.0,1378801559,1,Casino,1995,Crime,Drama,"",3846,3.81,0.85,920,529,58,778,337,97,1988,13.90,3.46,0.79,Drama,Thriller,Comedy,Crime,Adventure
163,6752,3.5,1146970968,1,Desperado,1995,Action,Romance,Western,3058,3.44,0.94,923,"","","","",2,1968,38.18,4.00,1.41,Drama,Mystery,"","",""
168,2484,3.5,1207364835,1,First Knight,1995,Action,Drama,Romance,2557,3.06,1.12,7,497,3,368,551,90,1987,16.37,3.57,1.14,Comedy,Drama,Romance,Adventure,Children
184,12468,4.0,850498826,1,Nadja,1994,Drama,"","",66,3.16,1.22,909,480,230,965,364,100,1987,14.62,3.77,0.60,Drama,Comedy,Thriller,Romance,Action
19,26640,3.0,1097099649,0,Ace Ventura: When Nature Calls,1995,Comedy,"","",4501,2.62,1.16,434,520,590,953,150,44,1986,14.75,3.65,0.76,Drama,Thriller,Action,Adventure,Sci-Fi
208,582,4.0,1119150593,1,Waterworld,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,158,832,110,592,442,9,1981,24.21,3.94,1.07,Adventure,Thriller,Action,Children,Drama
21,12767,4.0,949882442,1,Get Shorty,1995,Comedy,Crime,Thriller,5164,3.58,0.93,326,525,903,785,344,100,1993,6.70,2.66,1.09,Drama,Comedy,Crime,Thriller,Romance
21,24915,4.0,836161452,1,Get Shorty,1995,Comedy,Crime,Thriller,5164,3.58,0.93,300,457,339,593,595,19,1993,1.81,3.79,0.85,Thriller,Drama,Crime,Adventure,Comedy
225,14202,3.0,855676136,0,Disclosure,1994,Drama,Thriller,"",2693,3.29,0.87,529,277,454,475,50,54,1994,2.79,3.33,0.99,Drama,Thriller,Crime,Action,Mystery
229,16865,3.0,1074134329,0,Death and the Maiden,1994,Drama,Thriller,"",543,3.63,0.90,587,319,6,922,247,100,1991,10.32,2.98,0.84,Drama,Thriller,Crime,Romance,Comedy
23,2584,3.0,1187072833,0,Assassins,1995,Action,Crime,Thriller,871,3.14,0.95,150,588,344,383,"",6,1993,1.17,3.33,1.25,Comedy,Adventure,Western,Animation,Children
234,25949,2.0,832581663,0,Exit to Eden,1994,Comedy,"","",688,2.70,1.08,367,272,223,457,151,29,1994,0.87,3.45,0.51,Comedy,Drama,Thriller,Crime,Action
236,12468,3.0,850499148,0,French Kiss,1995,Action,Comedy,Romance,2607,3.31,0.92,442,472,237,509,293,100,1987,15.70,3.74,0.60,Drama,Thriller,Comedy,Romance,Adventure
242,29319,4.0,954250447,1,Farinelli: il castrato,1994,Drama,Musical,"",246,3.41,1.01,357,531,986,299,534,18,1989,13.39,4.11,0.90,Drama,Romance,Children,Comedy,War
25,15026,4.0,847115387,1,Leaving Las Vegas,1995,Drama,Romance,"",4684,3.69,1.04,230,22,442,608,95,73,1994,1.59,3.77,0.94,Thriller,Drama,Action,Comedy,Crime
253,16352,2.0,832251184,0,Interview with the Vampire: The Vampire Chronicles,1994,Drama,Horror,"",6010,3.50,0.94,339,318,296,"","",11,1993,2.11,2.91,1.14,Comedy,Crime,Drama,Thriller,Romance
265,12767,4.0,939699404,1,Like Water for Chocolate (Como agua para chocolate),1992,Drama,Fantasy,Romance,2622,3.89,0.98,194,592,117,293,590,100,1983,19.08,3.43,1.15,Drama,Thriller,Adventure,Comedy,Crime
265,506,4.0,848987114,1,Like Water for Chocolate (Como agua para chocolate),1992,Drama,Fantasy,Romance,2622,3.89,0.98,509,17,535,357,232,33,1993,1.81,3.45,1.09,Drama,Romance,Action,Thriller,Comedy
273,12767,1.0,939852603,0,Mary Shelley's Frankenstein (Frankenstein),1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,933,288,390,147,308,100,1987,14.14,3.07,1.14,Drama,Crime,Thriller,Action,Comedy
273,7771,3.0,836511011,0,Mary Shelley's Frankenstein (Frankenstein),1994,Drama,Horror,Sci-Fi,1633,3.11,0.97,353,246,62,587,333,74,1993,1.47,3.85,0.82,Action,Drama,Thriller,Comedy,Crime
288,28711,1.0,841326299,0,Natural Born Killers,1994,Action,Crime,Thriller,5165,3.24,1.18,185,110,10,356,161,20,1993,1.82,4.00,0.79,Thriller,Drama,Action,Crime,Comedy
307,12468,4.0,850496815,1,Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,"","",1432,3.96,0.96,555,176,345,501,70,77,1995,1.20,3.60,0.61,Drama,Comedy,Thriller,Crime,Romance
308,12767,4.0,939755694,1,Three Colors: White (Trzy kolory: Bialy),1994,Comedy,Drama,"",1102,3.89,0.88,508,307,235,475,300,100,1985,17.16,3.39,1.09,Drama,Thriller,Crime,Comedy,Mystery
315,7771,3.0,836510674,0,"Specialist, The",1994,Action,Drama,Thriller,2376,2.90,0.99,480,266,356,454,420,39,1993,1.43,4.03,0.71,Thriller,Drama,Action,Adventure,Crime
318,11430,5.0,841910475,1,"Shawshank Redemption, The",1994,Crime,Drama,"",13826,4.45,0.72,292,593,296,"","",6,1993,1.47,3.83,0.98,Thriller,Crime,Drama,Comedy,Horror
32,5708,5.0,1196820570,1,Twelve Monkeys (a.k.a. 12 Monkeys),1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,778,741,293,750,10,11,1991,9.30,3.64,1.43,Drama,Comedy,Crime,Thriller,Action
337,2008,4.0,1234829178,1,What's Eating Gilbert Grape,1993,Drama,"","",3889,3.76,0.86,412,111,266,778,357,50,1979,20.83,3.68,1.07,Drama,Romance,Comedy,Thriller,Mystery
338,2658,3.0,834779060,0,Virtuosity,1995,Action,Sci-Fi,Thriller,984,2.99,0.95,216,431,474,587,597,83,1993,2.36,3.80,1.17,Comedy,Drama,Thriller,Crime,Action
339,24915,4.0,836161361,1,While You Were Sleeping,1995,Comedy,Romance,"",5030,3.52,0.92,593,595,588,296,590,13,1992,2.03,3.77,0.83,Crime,Thriller,Adventure,Drama,IMAX
34,26985,3.0,835806875,0,Babe,1995,Children,Drama,"",7042,3.63,1.11,1,457,185,339,593,20,1993,1.69,3.60,0.68,Thriller,Adventure,Action,Comedy,Crime
